order_id|order_date|ship_date|platform|category|product_name|unit_price|quantity|gross_sales|campaign|voucher_code|discount_pct|discount_value|shipping_cost|net_sales|payment_method|customer_segment|region|stock_status|order_status|customer_rating|priority_flag
ORD01581|10-08-2024|2024/10/10|TikTok Shop|Fashion|Men T-Shirt|197463|6|1184778|Mega Campaign|DISC20|20|236956|25000|Rp 947.822|Credit Card|VIP|Medan|In Stock|completed|4.0|PRIORITY
ORD01122|22/10/2024|24/10/2024|Lazada|Sports|Dumbbell 5kg|77870|6|467220|Normal Day|NONE|0|0|20000|-467220|Transfer Bank|Returning|Surabaya|In Stock|RETUR|1.0|No
ORD01466|2024-01-15||Tokopedia|Fashion|Men T-Shirt|288333|10|2883330|Payday Sale|DISC15|15|432500|0|0|COD|Returning|Bekasi|In Stock|Batal||No
ORD00352|14/02/2024|23/02/2024|Shopee|Sports|Dumbbell 5kg|305641|3|Rp 916.923|Mega Campaign|DISC20|20|183385|12000|733538|Credit Card|Returning|Makassar|In Stock|DELIVERED|4.0|Yes
ORD01160|2024/07/27|2024-08-04|TikTok Shop|Fashion|Sneakers|301306|8|2410448|Mega Campaign|DISC20|20|482090|18000|1928358|E-Wallet|Returning|Bandung|In Stock|DELIVERED|3.0|Y
ORD01421|2024-09-29|10-03-2024|TikTok Shop|Home Living|Storage Box|697522|3|Rp 2.092.566|Clearance|CLEAR30|30|627770|18000|1464796|Transfer Bank|Returning|Makassar|In Stock|completed|3.0|N
ORD00383|2024-07-22|29/07/2024| blibli |Fashion|Hoodie|474868|1|474868|Mega Campaign|DISC20|20|94974|12000|379894|Credit Card|New|Bekasi|In Stock|shipped||PRIORITY
ORD01680|2024-07-24|31/07/2024|TikTok Shop|Fashion|Sneakers |519248|1|519248|Flash Sale|DISC10|10|51925|20000|467323|Transfer Bank|Returning|Medan|In Stock|DELIVERED|4.0|No
ORD00905|30/01/2024|2024/02/06|Tokopedia|Home Living|Storage Box|1042318|3|3126954|Mega Campaign|DISC20|20|625391|12000|2501563|Credit Card|New|Medan|Preorder|completed|4.0|PRIORITY
ORD01772|2024-07-15||Shopee|Home Living|Vacuum Cleaner|1051647|2|Rp 2.103.294|Mega Campaign|DISC20|20|420659|25000|0|COD|New|Bekasi|In Stock|cancelled||PRIORITY
ORD01503|26/05/2024|2024/05/30|TikTok Shop|Beauty|Skincare Serum|73434|5|367170|Flash Sale|DISC10||36717|20000|Rp 330.453|Credit Card|New|Semarang|In Stock|delivered|3.0|N
ORD00820|05/12/2024|2024-12-14|Shopee|Fashion|Hoodie|111291|5|556455|Mega Campaign|DISC20|20|111291|15000|Rp 445.164|Credit Card|New|Surabaya|In Stock|completed|4.0|N
ORD01462|2024/04/22|04-30-2024|Lazada|Fashion|Hoodie|236989|3|710967|Mega Campaign|DISC20||142193|12000|-568774|Credit Card|Returning|Surabaya|In Stock|RETUR||Yes
ORD01636|03/09/2024|2024/09/06|Shopee|FASHION|Sneakers|496023|1|Rp 496.023|Flash Sale|DISC10|10|49602|15000|446421|Transfer Bank|New|Surabaya|In Stock|DELIVERED|5.0|
ORD01054|2024-01-06|2024-01-11|Blibli|Fashion|Jeans|177174|5|885870|Normal Day|NONE|0|0|12000|885870|Virtual Account|New|Semarang|Preorder|completed|4.0|N
ORD00527|2024-03-27|02/04/2024|Shopee|Home Living|Rice Cooker|493842|5|2469210|Normal Day|NONE|0|0|25000|2469210|COD|Returning|Bekasi|In Stock|shipped||normal
ORD01356|12-02-2024||Shopee|Beauty|Skincare Serum|337005|6|2022030|Flash Sale|DISC10|10|202203|9000|1819827|Credit Card|Returning|Jakarta|Low Stock|delivered|4.0|normal
ORD01619|2024/01/29|02-05-2024|TikTok Shop|Fashion|Jeans|Rp 584.328|3|1752984|Flash Sale|DISC10|10|175298|15000|1577686|Transfer Bank|New|Semarang|In Stock|delivered||N
ORD00586|2024-12-14|2024/12/17|Blibli|FASHION|Women Dress|427999|2|855998|Flash Sale|DISC10|10|85600|12000|770398|Transfer Bank|VIP|Bandung|In Stock|delivered|5.0|Yes
ORD00116|2024/05/06|2024/05/15|LAZADA|Beauty|Body Lotion|186035|5|930175|Mega Campaign|DISC20||186035|9000|744140|COD|New|Bandung|Preorder|completed||PRIORITY
ORD01620|2024/07/27|28/07/2024|Shopee|Sports|Yoga Mat|407834|1|407834|Flash Sale|DISC10|10|40783|9000|367051|Virtual Account|VIP|Bekasi|Preorder|DELIVERED|5.0|PRIORITY
ORD01740|03-29-2024|30/03/2024|Tokopedia|Sports|Dumbbell 5kg|861909|8|6895272|Normal Day|NONE|0|0|15000|6895272|Virtual Account|New|Makassar|In Stock|completed|3.0|
ORD01926|2024/04/23|04-25-2024|TikTok Shop|Fashion|Sneakers|553607|5|2768035|Flash Sale|DISC10|10|276804|20000|2491231|E-Wallet|Returning|Bekasi|Low Stock|completed|4.0|No
ORD01625|05-15-2024|2024-05-18|Lazada|Home Living|Vacuum Cleaner|648232|3|Rp 1.944.696|Payday Sale|DISC15|15|291704|20000|1652992|COD|Returning|Jakarta|In Stock|delivered|5.0|No
ORD01051|2024-10-13|2024-10-14|TikTok Shop|Sports|Dumbbell 5kg|736866|2|1473732|Payday Sale|DISC15|15|221060|20000|1252672|E-Wallet|New|Bekasi|In Stock|Delivered|5.0|
ORD00257|29/07/2024||Tokopedia|Sports|Dumbbell 5kg|515497|3|1546491|Payday Sale|DISC15|15|231974|18000|0|virtual account|Returning|Bekasi|In Stock|cancelled||N
ORD01125|2024/07/31|08-06-2024|Tokopedia|Electronics|Bluetooth Speaker|1332159|4|Rp 5.328.636|Flash Sale|DISC10|10|Rp 532.864|18000|4795772|Virtual Account|Returning|Semarang|In Stock|Delivered|4.0|normal
ORD01405|2024-05-11|05-12-2024|TikTok Shop|Sports|Skipping Rope|893402|2|1786804|Payday Sale|DISC15|15|268021|12000|1518783|Credit Card|Returning|Bekasi|In Stock|DELIVERED|5.0|N
ORD01281|02-21-2024||TikTok Shop|Sports|Cycling Gloves|105517|1|105517|Normal Day|NONE|0|Rp 0|20000|0|E-Wallet|Returning|Bandung|In Stock|Cancelled||
ORD00951|03-25-2024|2024/03/30|Shopee|Sports|Yoga Mat|500302|1|500302|Flash Sale|DISC10|10|50030|25000|-450272|Transfer Bank|Returning|Makassar|In Stock|returned||N
ORD01289|2024-12-22|24/12/2024|Shopee|Fashion|Men T-Shirt |127586|4|510344|Payday Sale|DISC15|15|76552|25000|433792|E-Wallet|Returning|Semarang|Low Stock|delivered|4.0|No
ORD00121|05-19-2024|2024/05/20|Lazada|Fashion|Men T-Shirt|240387|1|240387|Normal Day|NONE|0|0|9000|240387|Credit Card|Returning|Bekasi|In Stock|DELIVERED|5.0|N
ORD01371|2024-05-26|01/06/2024|Blibli|Sports|Skipping Rope|66919|1|Rp 66.919|Clearance|CLEAR30|30|20076|15000|46843|E-Wallet|New|Jakarta|In Stock|completed|4|N
ORD00299|2024/04/29|2024/05/05|Blibli| Beauty|Sunscreen|328353|1|328353|Clearance|CLEAR30|30|98506|0|229847|E-Wallet|Returning|Semarang|In Stock|Shipped||No
ORD01508|06/11/2024|09/11/2024|Tokopedia|Beauty|Skincare Serum|45161|2|90322|Payday Sale|DISC15|15|13548|25000|76774|Transfer Bank|Returning|Medan|In Stock|Delivered|4.0|No
ORD01377|2024-12-29|31/12/2024| tiktok shop |Sports|Dumbbell 5kg|Rp 178.570|1|178570|Mega Campaign|DISC20|20|Rp 35.714|9000|142856|Virtual Account|Returning|Jakarta|Preorder|completed|5.0|N
ORD00533|2024/06/02||Blibli|Fashion|Men T-Shirt|481341|8|3850728|Mega Campaign|DISC20|20|770146|15000|0|Transfer Bank|Returning|Bekasi|Preorder|Cancelled||PRIORITY
ORD00136|2024/06/12|13/06/2024|TikTok Shop|Fashion|Sneakers|504037|3|1512111|Payday Sale|DISC15|15|226817|9000|1285294|COD|VIP|Medan|In Stock|completed|4.0|Yes
ORD01112|03-23-2024|2024-03-25|Tokopedia|Beauty|Face Wash|141419|1|141419|Payday Sale|DISC15|15|21213|12000|120206|Virtual Account|Returning|Jakarta|In Stock|On Delivery||No
ORD00568|2024-04-22||Lazada|beauty|Sunscreen|111600|3|334800|Flash Sale|DISC10|10|33480|20000|0|Transfer Bank|Returning|Surabaya|In Stock|cancelled||normal
ORD01997|05-10-2024|2024-05-16|Lazada|Sports|Running Shoes|731991|5|3659955|Payday Sale|DISC15|15|548993|12000|3110962| virtual account |Returning|Jakarta|Low Stock|Delivered|5.0|No
ORD00325|06-19-2024|2024/06/20|TikTok Shop|Beauty|Body Lotion|135480|8|1083840|Flash Sale||10|108384|25000|975456|Cash on Delivery|New|Bekasi|Low Stock|Delivered|4.0|N
ORD01589|2024-06-09|06-11-2024|TikTok Shop|Home Living|Table Lamp|1120625|3|Rp 3.361.875|Flash Sale|DISC10|10|336188|0|3025687|Virtual Account|New|Yogyakarta|In Stock|delivered||normal
ORD00742|2024/08/16|23/08/2024|Blibli| Sports|Skipping Rope|763201|3|2289603|Normal Day|NONE|0|0|20000|2289603|Transfer Bank|Returning|Bandung|In Stock|delivered|4.0|N
ORD01867|23/08/2024|08-30-2024|TIKTOK SHOP|Electronics|Smartwatch|1677910|3|5033730|Mega Campaign|DISC20|20|1006746|18000|-4026984|COD|Returning|Makassar|Preorder|RETUR|1.0|PRIORITY
ORD01761|09-05-2024|2024-09-08|shopee|Home Living|Table Lamp|182939|6|1097634|Clearance|CLEAR30|30|329290|9000|768344|virtual account|VIP|Bandung|Low Stock|DELIVERED|4.0|PRIORITY
ORD00110|10/09/2024||Blibli|Sports|Cycling Gloves|180440|2|360880|Normal Day|NONE|0|0|12000|360880|Transfer Bank|VIP|Makassar|Low Stock|DELIVERED|5.0|Yes
ORD00317|2024-01-13|2024/01/17|Shopee|FASHION|Hoodie|546769|4|2187076|Mega Campaign|DISC20|20|437415|20000|1749661|Virtual Account|Returning|Bekasi|Preorder|delivered|5.0|Yes
ORD01473|25/01/2024|2024/01/29|Shopee|Beauty|Skincare Serum|307682|6|1846092|Clearance|CLEAR30|30|553828|0|1292264|E-Wallet|VIP|Medan|In Stock|DELIVERED||PRIORITY
ORD00232|2024-09-17|09-22-2024|TikTok Shop| fashion |Jeans|204618|5|1023090|Payday Sale|DISC15|15|153464|18000|869626|Transfer Bank|VIP|Semarang|In Stock|completed|4.0|PRIORITY
ORD00255|2024-06-18|06-22-2024|shopee| Electronics |Bluetooth Speaker|2088294|1|2088294|Payday Sale|DISC15|15|313244|25000|1775050|E-Wallet|Returning|Surabaya|Preorder|Delivered|5.0|N
ORD01929|09-10-2024|2024/09/13|Tokopedia|Electronics|Bluetooth Speaker|1307403|1|1307403|Clearance|CLEAR30|30|392221|12000|915182|COD|Returning|Semarang|In Stock| completed |5.0|No
ORD00651|2024/09/11|2024/09/13|Shopee|Sports|Dumbbell 5kg|859506|2|1719012|Flash Sale|DISC10|10|171901|25000|1547111|E-Wallet|Returning|Yogyakarta|In Stock|Delivered|4.0|N
ORD00998|07-15-2024|17/07/2024|Tokopedia|Sports|Dumbbell 5kg|793443|6|4760658|Normal Day|NONE|0|0|25000|4760658|E-Wallet|VIP|Makassar|In Stock|Delivered|4.0|PRIORITY
ORD01252|02/03/2024|03-07-2024|Shopee|Electronics|Smartwatch |1406294|5|7031470|Flash Sale|DISC10|10|703147|0|6328323|Transfer Bank|Returning|Bekasi|In Stock|Delivered|5.0|No
ORD00695|02-18-2024|2024-02-20|Shopee|Electronics|Phone Charger|2045845|8|16366760|Normal Day|NONE|0|0|18000|16366760|Credit Card|Returning|Semarang|In Stock|DELIVERED|4.0|normal
ORD01256|10-01-2024|2024-10-04|TikTok Shop|Sports|Yoga Mat|834241|10|8342410|Normal Day|NONE|0|0|20000|8342410|Virtual Account|Returning|Bekasi|Low Stock|delivered|3.0|N
ORD01992|2024-04-13|15/04/2024|Blibli|Sports|Dumbbell 5kg|316389|4|1265556|Clearance|CLEAR30|30|379667|12000|885889|Credit Card|Returning|Medan|Low Stock|DELIVERED|5|
ORD00671|2024-03-06|2024-03-11|Shopee|home living|Table Lamp|756338|3|2269014|Flash Sale|DISC10|10|226901|18000|Rp 2.042.113|Credit Card|Returning|Bekasi|In Stock|DELIVERED|5.0|N
ORD01095|02/08/2024|2024-08-09|TikTok Shop|Electronics|Bluetooth Speaker|2354340|1|Rp 2.354.340|Payday Sale|DISC15|15|353151|0|2001189|E Wallet|Returning|Makassar|In Stock|Shipped||No
ORD00807|2024/10/18|2024/10/22|TikTok Shop|Beauty|Face Wash|135972|3|407916|Payday Sale|DISC15|15|61187|25000|346729|Transfer Bank|New|Bekasi|In Stock|delivered|5|N
ORD01710|2024/01/25|29/01/2024|Lazada|Electronics|Bluetooth Speaker|1191075|3|3573225|Flash Sale|DISC10|10|357322|18000|3215903|Virtual Account|Returning|Jakarta|In Stock|DELIVERED|5.0|normal
ORD00417|01-05-2024|01-07-2024|Lazada|Home Living|Vacuum Cleaner|673741|1|673741|Flash Sale|DISC10||67374|25000|606367|E-Wallet|Returning|Semarang|In Stock|Delivered|5.0|N
ORD01681|13/02/2024|02-15-2024|Blibli|Fashion|Women Dress|181642|2|363284|Clearance|CLEAR30|30|108985|12000|254299|COD|New|Medan|Low Stock| completed |5.0|N
ORD01069|2024/02/25|2024-02-27|TOKOPEDIA| home living |Table Lamp|Rp 1.087.113|8|8696904|Flash Sale|DISC10|10|869690|9000|7827214|E-Wallet|New|Semarang|In Stock|completed|5.0|N
ORD00290|05-08-2024|2024-05-10|Lazada|Electronics|Bluetooth Speaker|1915008|5|9575040|Normal Day|NONE|0|0|18000|9575040|Virtual Account|Returning|Surabaya|Low Stock|Shipped||No
ORD01709|2024-12-28|01-02-2025|Lazada|Fashion|Men T-Shirt|430489|4|Rp 1.721.956|Clearance|CLEAR30|30|516587|15000|Rp 1.205.369| va |Returning|Medan|In Stock|completed|5.0|N
ORD01407|11/11/2024|11-12-2024|Blibli|Beauty|Body Lotion|161846|1|161846|Normal Day|NONE|0|0|20000|161846|Transfer Bank|Returning|Surabaya|In Stock|delivered|4.0|No
ORD00890|06-08-2024|06-15-2024|Tokopedia|Fashion|Jeans|313076|3|939228|Payday Sale|DISC15|15|140884|20000|Rp 798.344||New|Medan|In Stock|Delivered|5.0|normal
ORD01818|2024-07-19||Shopee|Electronics|Power Bank|532035|4|2128140|Flash Sale|DISC10|10|212814|9000|1915326|Credit Card|New|Bandung|Preorder|delivered|4.0|normal
ORD01308|2024-07-22|27/07/2024|Tokopedia| Beauty|Sunscreen|213392|2|426784|Mega Campaign||20|85357|20000|341427||VIP|Bandung|In Stock|delivered|5.0|
ORD00856|2024/10/13|2024/10/17|TikTok Shop|Home_Living|Blender|235421|4|Rp 941.684|Normal Day|NONE|0|0|12000|941684|Virtual Account|New|Surabaya|In Stock|DELIVERED|5.0|
ORD00591|2024/04/02|2024/04/05|Blibli|Electronics|Bluetooth Speaker|1896613|1|1896613|Flash Sale|DISC10|10|189661|12000|1706952|Credit Card|Returning|Surabaya|In Stock|completed|5.0|N
ORD00597|2024-07-05|2024/07/13| lazada |Electronics|Smartwatch|1367506|8|10940048|Mega Campaign|DISC20|20|2188010|15000|8752038|COD|New|Bandung|In Stock|delivered|4.0|N
ORD00234|2024-12-29|2025/01/03|Blibli|Fashion|Jeans|408041|3|1224123|Flash Sale|DISC10|10|122412|15000|1101711|Credit Card|Returning|Jakarta|In Stock|Delivered|3.0|normal
ORD00439|11-16-2024|17/11/2024|Tokopedia|Sports|Dumbbell 5kg|537013|2|1074026|Payday Sale|DISC15|15|161104|15000|-912922|E-Wallet|New|Yogyakarta|In Stock|RETUR|2.0|
ORD00571|2024-02-24|28/02/2024|Lazada|Sports|Running Shoes|836573|3|2509719|Payday Sale|DISC15|15|376458|18000|2133261|COD|New|Jakarta|Preorder| delivered |5.0|N
ORD01502|2024/04/04|2024/04/11|Lazada|beauty|Lip Tint|63549|1|63549|Mega Campaign|DISC20||12710|12000|50839|Transfer Bank|Returning|Medan|Low Stock|Delivered|4.0|No
ORD01101|07/10/2024|10-10-2024|Blibli|Fashion|Sneakers|Rp 597.832|6|3586992|Flash Sale|DISC10|10|358699|9000|3228293|COD|New|Bekasi|In Stock|delivered|4.0|No
ORD01330|2024-12-16|2024/12/22|Lazada|Home_Living|Rice Cooker|869823|4|3479292|Flash Sale|DISC10|10|347929|9000|3131363|Transfer Bank|VIP|Semarang|In Stock|shipped||Y
ORD00793|11-10-2024|11-14-2024|Shopee|Electronics|Phone Charger|1815231|1|1815231|Mega Campaign|DISC20|20|363046|25000|1452185|E-Wallet|Returning|Bekasi|In Stock|completed|5.0|Yes
ORD00050|16/02/2024|02-20-2024|Lazada|Home Living|Vacuum Cleaner|269361|2|538722|Normal Day|NONE||0|12000|538722|E-Wallet|New|Yogyakarta|Low Stock|Delivered|4.0|No
ORD00362|2024/11/19|2024-11-21|TikTok Shop|Sports|Cycling Gloves|46658|6|279948|Flash Sale|DISC10|10|Rp 27.995|0|251953|Credit Card|New|Surabaya|In Stock|delivered|5.0|normal
ORD00573|2024/03/27|2024-03-30|Shopee|Electronics|Power Bank|506712|3|1520136|Mega Campaign|DISC20|20|304027|12000|1216109|Virtual Account|Returning|Makassar|Low Stock|delivered||Yes
ORD00530|22/10/2024|10-25-2024|Tokopedia|Electronics|Smartwatch|339564|3|1018692|Normal Day|NONE|0|0|25000|1018692|Credit Card|Returning|Jakarta|Low Stock|completed|4.0|normal
ORD01209|06-05-2024||Tokopedia|sports|Skipping Rope|620210|1|620210|Flash Sale|DISC10|10|62021|12000|0|E-Wallet|VIP|Jakarta|In Stock|cancelled||Y
ORD01522|25/09/2024|2024-09-27|Shopee|Sports|Skipping Rope|104226|1|104226|Mega Campaign|DISC20|20|20845|12000|83381|E-Wallet|VIP|Medan|In Stock|DELIVERED|4.0|PRIORITY
ORD01129|2024/07/16|2024/07/23|Tokopedia|Fashion|Hoodie|162756|2|325512|Flash Sale|DISC10|10|32551|9000|292961|Virtual Account|Returning|Makassar|In Stock|DELIVERED|5.0|No
ORD01901|17/03/2024|24/03/2024|Blibli|Sports|Dumbbell 5kg|889008|4|3556032|Mega Campaign|DISC20|20|711206|15000|2844826|E-Wallet|Returning|Surabaya|In Stock|completed||
ORD00580|29/07/2024|07-30-2024|Tokopedia|Beauty|Lip Tint |88335|3|265005|Normal Day|NONE|0|0|20000|265005|Credit Card|New|Semarang|Low Stock|On Delivery||No
ORD00174|2024/05/02|03/05/2024|Tokopedia| Electronics |Power Bank|441602|3|1324806|Flash Sale|DISC10|10|132481|18000|1192325|credit card|New|Semarang|In Stock|delivered|5.0|normal
ORD00298|01-04-2024|2024/01/14|TikTok Shop|Beauty|Skincare Serum|41377|2|82754|Mega Campaign|DISC20|20|16551|18000|66203|COD|New|Makassar|In Stock|delivered||Yes
ORD00814|04-16-2024|2024/04/19|Blibli|Home_Living|Storage Box|980910|1|980910|Payday Sale|DISC15|15|147136|15000|833774|Transfer Bank|New|Medan|Low Stock|DELIVERED|4.0|No
ORD00434|27/11/2024|| blibli |Fashion|Hoodie|158049|1|158049|Normal Day|NONE|0|0|0|0|COD|New|Medan|Preorder|Batal||N
ORD01593|2024/05/22|2024/05/27|Shopee|Sports|Cycling Gloves|813607|5|4068035|Normal Day|NONE|0|0|0|4068035|ewallet|Returning|Medan|Low Stock|DELIVERED|5.0|No
ORD00240|2024-07-03|2024/07/10|TikTok Shop|Beauty|Skincare Serum|324301|3|972903|Mega Campaign|DISC20|20|194581|20000|778322|Cash on Delivery|Returning|Bandung|In Stock|completed|5.0|N
ORD01243|04-15-2024|2024/04/17|Blibli|Sports|Cycling Gloves|807870|2|1615740|Flash Sale|DISC10|10|161574|9000|1454166|E Wallet|New|Jakarta|In Stock|On Delivery||normal
ORD01660|06-14-2024||Lazada|Electronics|Wireless Earbuds|2147874|4|8591496|Mega Campaign|DISC20|20|1718299|12000|0|Credit Card|Returning|Semarang|In Stock|Cancelled||normal
ORD00024|28/06/2024|2024-07-03|Lazada| Sports|Cycling Gloves|313903|3|941709|Payday Sale|DISC15|15|141256|9000|800453|COD|Returning|Bekasi|Preorder|On Delivery||N
ORD00555|08-03-2024|2024/08/11|Shopee|Home Living|Table Lamp|888600|1|888600|Mega Campaign|DISC20|20|177720|20000|710880|E-Wallet|Returning|Medan|Low Stock|Delivered|5.0|Y
ORD00064|02-25-2024|2024/03/02|Lazada|Fashion|Hoodie|413939|1|413939|Normal Day|NONE|0|0|0|Rp 413.939|ewallet|Returning|Yogyakarta|Low Stock|Delivered|4.0|normal
ORD01262|05-09-2024|2024/05/16|Tokopedia|Electronics|Bluetooth Speaker|91115|2|182230|Flash Sale|DISC10|10|18223|18000|164007|Credit Card|Returning|Yogyakarta|In Stock|Delivered|4.0|normal
ORD00189|03-31-2024|2024/04/07|TikTok Shop|Fashion|Jeans|Rp 446.211|2|892422|Mega Campaign|DISC20|20|178484|20000|713938|Credit Card|Returning|Semarang|In Stock|delivered|5.0|N
ORD01833|02-13-2024|02-14-2024|Shopee|Sports|Skipping Rope|587670|1|587670|Normal Day|NONE|0|0|15000|587670|Credit Card|Returning|Yogyakarta|In Stock|Delivered|5.0|N
ORD00866|01/10/2024|2024-10-03|Tiktok Shop|Electronics|Smartwatch|573537|4|2294148|Normal Day|NONE|0|0|25000|2294148|E-Wallet|Returning|Medan|In Stock|completed|3.0|No
ORD01158|19/05/2024||Blibli|Beauty|Body Lotion|281625|5|1408125|Normal Day|NONE|0|0|0|0|Virtual Account|New|Bekasi|In Stock| batal ||N
ORD00611|2024-01-16||Lazada|Electronics|Power Bank|1433422|3|Rp 4.300.266|Clearance|CLEAR30|30|1290080|0|0|COD|VIP|Jakarta|In Stock|CANCEL||Yes
ORD00556|2024-12-13|12-16-2024|Tokopedia|Beauty|Lip Tint|281759|3|845277|Mega Campaign|DISC20|20|169055|15000|676222|COD|Returning|Bandung|In Stock|DELIVERED|5.0|PRIORITY
ORD01655|28/07/2024||TikTok Shop|Home Living|Blender|314439|2|628878|Mega Campaign|DISC20|20|125776|20000|503102|Virtual Account|Returning|Bekasi|In Stock|DELIVERED||PRIORITY
ORD00988|10-30-2024|31/10/2024|Shopee|Electronics|Power Bank|1434855|2|2869710|Flash Sale|DISC10|10|286971|18000|2582739|Credit Card|Returning|Semarang|In Stock|Delivered||N
ORD00197|06-01-2024|2024/06/04|Shopee|Fashion|Men T-Shirt|481987|8|3855896|Normal Day|NONE|0|0|0|3855896|Transfer Bank|Returning|Bandung|Preorder|Delivered|5.0|N
ORD00486|2024-11-02|2024-11-05|Lazada|Home Living|Blender|666945|1|666945|Flash Sale|DISC10|10|66694|9000|600251|Credit Card|New|Medan|In Stock|Delivered|3.0|N
ORD00343|2024-01-18|01-22-2024|TikTok Shop|Electronics|Phone Charger|2106973|2|4213946|Mega Campaign|DISC20|20|842789|0|Rp 3.371.157|Credit Card|New|Bandung|In Stock|Delivered|5.0|normal
ORD01035|2024-07-07|11/07/2024|Tokopedia|Home Living|Vacuum Cleaner|779876|3|Rp 2.339.628|Normal Day|NONE|0|0|12000|2339628|COD|Returning|Yogyakarta|In Stock|completed|5.0|N
ORD00345|28/05/2024|02/06/2024|Lazada|Fashion|Men T-Shirt|343094|4|1372376|Clearance|CLEAR30|30|411713|9000|960663|E-Wallet|New|Surabaya|In Stock|Delivered|4.0|normal
ORD00454|2024-09-23||Blibli|Fashion|Men T-Shirt|271908|4|1087632|Normal Day|NONE|0|0|9000|1087632|Transfer Bank|Returning|Yogyakarta|In Stock|Delivered|5|No
ORD00101|2024/04/12|04-18-2024|Lazada|Electronics|Power Bank|Rp 390.596|2|781192|Payday Sale|DISC15|15|117179|25000|664013|COD|New|Semarang|Low Stock|delivered|4.0|normal
ORD01682|2024-07-26|31/07/2024|Tokopedia|Fashion|Sneakers|504159|3|1512477|Normal Day|NONE||0|12000|1512477|E-WALLET|New|Jakarta|Low Stock|shipped||
ORD00412|08-04-2024|08-11-2024|TikTok Shop|Electronics|Power Bank|748397|6|4490382|Flash Sale|DISC10|10|449038|25000|4041344|E-Wallet|Returning|Jakarta|In Stock|Delivered|4.0|No
ORD01974|26/03/2024||Tokopedia|Electronics|Phone Charger|1114919|3|3344757|Flash Sale|DISC10|10|334476|9000|3010281|Transfer Bank|New|Yogyakarta|In Stock|completed|5.0|
ORD00221|12-26-2024||Lazada|Home Living|Vacuum Cleaner |1090931|1|1090931|Payday Sale|DISC15|15|Rp 163.640|20000|0|E Wallet|Returning|Yogyakarta|In Stock|cancelled||N
ORD01805|12-28-2024|2025/01/04|Shopee|beauty|Sunscreen |104866|1|104866|Normal Day|NONE|0|0|12000|104866|COD|Returning|Yogyakarta|In Stock|Delivered|4.0|normal
ORD00483|23/07/2024|26/07/2024|Blibli|Fashion|Men T-Shirt|80372|1|80372|Mega Campaign|DISC20|20|16074|18000|64298|E-Wallet|Returning|Jakarta|Preorder|delivered|5|Y
ORD01487|2024-03-15|21/03/2024|Lazada|Fashion|Jeans|78027|1|78027|Payday Sale|DISC15|15|11704|20000|66323| credit card |Returning|Jakarta|In Stock|delivered|5.0|normal
ORD00679|03-08-2024|13/03/2024|TOKOPEDIA|FASHION|Men T-Shirt|294593|1|Rp 294.593|Normal Day|NONE|0|0|15000|294593|Virtual Account|Returning|Medan|In Stock|DELIVERED||No
ORD00830|2024/11/21|2024-11-24|TikTok Shop| Sports|Running Shoes|303139|3|909417|Payday Sale|DISC15|15|136413|25000|773004|E-Wallet|Returning|Jakarta|In Stock|Delivered|5.0|N
ORD00760|06-04-2024|06-08-2024|Blibli|FASHION|Hoodie|314296|1|314296|Payday Sale|DISC15|15|47144|9000|267152|E-Wallet|Returning|Yogyakarta|In Stock|shipped||normal
ORD00282|08/08/2024|13/08/2024|Tokopedia| Beauty|Body Lotion|317421|2|634842|Flash Sale|DISC10|10|63484|15000|571358|Transfer Bank|New|Semarang|In Stock|Shipped||No
ORD00614|01-10-2024|2024-01-15|SHOPEE|Sports|Yoga Mat|78805|5|394025|Flash Sale|DISC10|10|39402|18000|-354623|COD|Returning|Semarang|In Stock|returned|2.0|normal
ORD00917|2024-09-28|29/09/2024|LAZADA|Fashion|Men T-Shirt|541072|1|541072|Flash Sale|DISC10|10|54107|15000|486965||Returning|Semarang|In Stock|Delivered|5.0|N
ORD00862|08-19-2024|08-22-2024| blibli |Electronics|Bluetooth Speaker|1579523|3|4738569|Normal Day|NONE|0|0|15000|4738569|Virtual Account|Returning|Jakarta|In Stock|completed|5.0|N
